image	bicycle	bird	bottle	car	chair	diningtable	dog	person	pottedplant	sofa	
00013016	-1.713770	-2.450328	-1.352681	-0.042079	-1.323951	-0.284598	-2.139065	1.400293	-2.047773	-1.836148	
00013017	-1.599819	-1.205683	-0.362838	-1.270342	-0.130243	0.630433	-1.505976	-0.005979	-0.532510	-0.816810	
00013018	-1.518429	-1.880208	-0.736846	-1.092629	0.525858	0.545769	-1.207798	-0.588205	0.869306	-0.745750	
00013019	-1.354223	0.120025	-1.409379	-1.937876	-0.887670	-1.217740	-0.833274	-1.194275	-1.126112	-1.348222	
00013020	-1.718156	-0.691825	-0.878561	-1.392303	-1.276466	-0.976485	-0.754745	0.661169	-1.218271	-0.974675	
00013021	-1.341874	-1.520942	-1.083199	-0.208445	-0.359812	-1.184190	-1.230248	-0.703534	-0.789171	-0.630014	
00013022	-1.413855	-1.829331	-2.954651	0.271979	-3.016046	-1.757637	-2.540158	0.207735	-3.527845	-2.944472	
00013023	-0.735853	-1.663087	-1.338145	-0.212437	-2.331516	-1.892887	-1.720846	1.367096	-1.806986	-1.604099	
00013024	-1.240887	-1.571298	-1.126355	-0.918883	-0.865675	-1.321992	-0.067672	0.217332	-1.055937	-1.045411	
00013025	-1.377121	-1.512032	-0.397899	-1.133109	-0.223066	-0.309416	-0.996579	1.319622	-0.577363	-0.553485	
00013026	-1.222620	-2.308448	-1.365118	-0.912460	-1.542177	-0.881501	-1.562854	0.977829	-0.869645	-1.752202	
00013027	-1.126078	-2.538919	-2.441047	-1.271013	-0.707475	-2.282594	1.508675	-0.456653	-1.840508	-0.269427	
00013028	-1.129765	0.607664	-2.304765	-0.715387	-2.707829	-1.706494	-1.868332	-0.371555	-1.740589	-1.908244	
00013029	-1.693516	-1.251451	-0.051696	-0.864932	0.688476	1.787329	-1.063733	0.600304	0.083247	-0.459906	
00013030	-0.914399	-1.322264	-1.524440	0.235239	-0.745422	-1.189728	-0.905738	0.041557	-1.195386	-1.205081	
00013031	-1.356174	-1.483887	-0.060332	-1.072945	-0.132665	0.539913	-1.389442	0.718088	-0.963311	-1.192168	
00013032	-1.291161	2.343531	-1.470695	-2.654082	-1.906091	-1.357474	-1.382985	-2.086882	-1.477986	-1.454017	
00013033	-2.292444	0.635232	-1.248627	-1.237470	-1.874719	-1.689911	-0.709072	-1.108489	-1.668707	-1.661667	
00013034	-0.490866	0.376295	-0.918536	-4.618406	-1.279673	-1.137296	-0.873948	-4.089042	-1.697709	-3.560709	
00013035	-1.248642	-1.177708	-0.929346	0.148089	-1.096157	-1.233839	-0.882212	0.612554	-1.614106	-1.511447	
00013036	-1.657455	2.135846	-1.599641	-1.771999	-2.530821	-1.894923	-1.582787	-1.780116	-1.963480	-2.095241	
00013037	-1.559555	-0.617987	-0.679806	-0.523360	-0.280628	-0.907220	-1.431702	-0.863400	-0.823646	-0.960632	
00013038	-1.453670	-2.092034	-2.297499	2.745398	-1.971025	-2.272323	-1.800327	-0.570439	-1.353999	-2.703927	
00013039	-1.436141	0.949596	-2.274969	-1.660258	-1.178881	-0.670006	-1.248061	-0.036562	-1.908324	-1.439527	
00013040	0.595464	-1.708625	-1.153849	-1.308643	-0.795707	-1.801563	-0.976232	-1.619704	-0.846612	-1.357242	
00013041	-1.217030	-1.367623	-2.166631	-3.168601	-0.003924	-1.194994	0.322550	-0.406075	-1.564025	-0.789201	
00013042	-1.346390	-2.430407	-0.607137	-0.820388	1.206849	-0.647326	-1.357037	-0.197070	-0.924115	-0.088333	
00013043	-1.547041	-1.683214	-0.836114	-1.263887	-0.783731	-1.184148	-0.292341	1.972604	-1.071424	-0.859193	
00013044	-0.981270	-1.072287	-1.087117	0.215514	-0.963429	-1.322030	-1.293354	-0.210625	-1.030793	-1.409877	
00013045	-1.206703	-1.596397	-0.854146	-1.030429	0.541246	-0.357180	-1.466674	-1.029639	-0.751636	-0.382246	
00013046	-1.468539	-1.671418	-0.347314	-1.481166	-0.103822	-0.068267	-0.984775	1.891753	-1.042260	-0.761619	
00013047	-1.264745	-1.671243	-0.708943	-0.837355	-0.646542	-0.807464	-2.237470	2.865672	-1.018824	-0.716134	
00013048	2.656966	-4.197121	-0.785438	-1.041244	-0.821033	-1.856212	-1.929797	-0.593734	-0.975027	-3.327918	
00013049	-4.828751	1.289677	-1.262951	-1.709641	-2.033319	-1.429962	-1.101404	-1.727840	-1.285940	-1.797771	
00013050	-1.112159	-1.459202	-0.432922	-1.286993	-0.233182	-0.726684	-0.627652	1.061908	-0.998385	-0.405668	
00013051	-1.381585	-1.585463	-0.401839	-1.177842	-0.462589	-0.906168	-0.402204	0.322212	-1.136151	-0.867893	
00013052	-1.141990	-2.605265	-1.736658	-0.557841	-1.846763	-1.494204	-1.159301	1.104974	-1.609464	-1.761969	
00013053	-1.494368	-1.371255	-0.856252	-1.208500	-0.031760	-1.245317	0.362232	0.291769	-0.949984	-1.696716	
00013054	-1.276400	-1.098975	-0.763869	-0.816806	-0.471566	-1.140363	-0.568425	1.347989	-0.914979	-0.897490	
00013055	-2.624497	6.079943	-0.988912	-2.121649	-2.417725	-1.232470	-1.894821	-6.873936	-1.183772	-1.037752	
00013056	-0.909055	-2.030742	-1.961900	1.677697	-1.691735	-1.645536	-1.524228	-0.210536	-2.153313	-1.967130	
00013057	-1.139117	-2.305998	-0.511680	-1.376327	-0.786490	-0.953820	-2.026978	4.132419	-0.829864	-0.884920	
00013058	-1.243821	-1.969956	-0.398594	-0.852776	-0.412977	-0.325808	-0.843914	1.307531	-0.972847	-0.659738	
00013059	-0.817333	-1.154275	-1.385069	-2.546606	-2.968177	-1.766330	0.798613	-1.208344	-1.188230	-1.364056	
00013060	-1.480329	-1.662761	-0.581169	-1.170227	0.606709	-0.148366	-1.314949	-0.305285	-0.623433	-0.502867	
00013061	-1.322915	-2.341377	-2.170122	1.438849	-2.112198	-1.830591	-1.599941	-0.159747	-2.065136	-1.632981	
00013062	-0.816066	-1.200523	-0.208474	-0.994940	-1.017610	-1.008879	-1.439086	2.666424	-0.695675	-0.710137	
00013063	-2.338696	-1.727985	-1.741848	2.287264	-1.974236	-2.439367	-2.093118	-0.492416	-1.668062	-1.572820	
00013064	-0.929814	-1.365136	-1.045945	-1.082868	-0.698034	-1.359782	-1.102446	2.056781	-1.085077	-1.291732	
00013065	-1.066335	-1.977117	-1.807493	-2.129814	-1.171168	-1.423665	0.459979	-0.520913	-1.230902	-0.858115	
00013066	-1.201259	-2.401500	-1.034671	-0.841503	-1.199463	-2.598247	-1.417654	2.189459	-0.681327	-2.036761	
00013067	-1.154212	-2.048557	-1.790645	1.900405	-1.756963	-2.306459	-1.580572	-0.220755	-1.497530	-1.846940	
00013068	-2.011837	-1.789628	-0.399311	-1.150068	-0.672764	-2.783472	0.628399	0.571143	-0.559556	-0.633184	
00013069	-1.010719	-1.076301	0.070929	-1.950929	-2.895543	-1.494828	0.496626	-1.455215	-1.653903	-0.608957	
00013070	-1.312823	-3.086952	-1.192251	-0.865776	-0.608479	-1.929261	-1.742242	3.809521	-1.526230	-2.300627	
00013071	-1.304048	-1.390846	-1.086328	-0.449459	-0.741924	-0.913290	-1.370193	1.029833	-1.141590	-0.778462	
00013072	-2.050360	-1.012653	-0.400998	-0.798970	-0.652402	-0.993088	-0.761155	1.536836	-1.089447	-1.107928	
00013073	-1.350204	-1.450719	-0.564350	-1.006814	-1.086547	-0.858685	-1.513283	1.964133	-1.261404	-0.893668	
00013074	-1.296122	-1.346774	-1.402961	-0.472255	-3.374854	-2.702279	-1.634180	0.967900	-1.553727	-2.237357	
00013075	-1.298032	-1.116594	-0.922334	-1.047129	0.038927	-0.400323	-1.244847	-1.029006	-0.706772	-0.813206	
00013076	-2.163029	-1.335703	-0.819749	-0.206262	-0.894047	-0.248494	-1.201143	0.963709	-0.733663	-1.287724	
00013077	-1.715643	-1.558582	-2.583096	-3.632914	0.657244	0.868644	-1.208911	-1.848601	-1.466641	-0.440741	
00013078	-1.143615	-1.717347	-0.706994	-0.980002	-0.420426	-1.222165	-0.810701	0.995914	-0.974525	-0.653224	
00013079	-1.378190	-6.312956	0.347946	-1.073603	-0.107631	-3.449805	5.723952	-0.049617	-2.227410	0.937506	
00013080	-1.237763	-2.574141	-1.192471	-0.891629	-0.831451	-1.631664	-0.591632	-1.115386	1.850722	-1.709625	
00013081	-0.705396	-1.464499	-0.751265	-1.109881	-0.269575	-0.432968	-0.869529	1.507484	-0.501488	-0.774996	
00013082	-1.829156	-1.296647	-3.590570	3.259714	-2.567045	-1.493757	-3.141704	-1.077172	-2.772574	-3.732573	
00013083	-1.301394	-1.567652	-0.756203	-1.454023	-0.008249	-0.339788	-1.291274	2.865527	-0.800692	-0.763054	
00013084	-1.795341	-3.545007	-0.803766	-1.863259	-0.997490	-1.463748	2.764262	-1.383005	-1.667196	-0.894914	
00013085	-1.124075	-2.327759	-1.542434	0.930151	-2.913604	-1.917516	-2.140881	0.329594	-2.170149	-1.841591	
00013086	-0.746269	-1.148472	-1.110472	-1.136101	-0.950034	-1.013198	-1.226104	0.485818	-1.444043	-1.482209	
00013087	-0.790835	-1.408775	-1.202549	-1.000352	-2.251850	-2.124293	-1.273566	1.707771	-2.248908	-1.981059	
00013088	-0.837550	-1.300155	-0.516643	-1.207473	-0.346830	-0.286472	-1.191266	2.741268	-1.182576	-0.810814	
00013089	-1.943079	-0.934300	-0.836477	-0.745752	0.284026	-1.330737	-0.816578	0.571321	-1.172464	-0.131341	
00013090	-1.243370	0.680532	-0.894862	-0.981593	-1.488356	-1.235632	-0.904287	-1.303353	0.056354	-1.119340	
00013091	-1.383402	-2.922822	-0.581038	0.775149	-1.591979	-0.845103	0.584983	1.195265	-1.186574	-0.423734	
00013092	0.089556	-0.732000	-1.419592	-0.798686	-1.355215	-1.410423	-1.209726	-0.032063	-0.629386	-0.251354	
00013093	-1.505334	-1.959036	-1.452805	2.376384	-1.998541	-2.234293	-1.168036	-0.358514	-2.485459	-1.638378	
00013094	-1.348763	-1.385166	-1.390613	0.618321	-1.015559	-0.781732	-1.276921	-0.526174	-1.081673	-1.474095	
00013095	-0.654354	-1.319943	-0.153497	-1.116265	-0.343292	-0.495925	-1.068170	1.313524	-0.923474	-0.578734	
00013096	-1.193089	-2.771273	-1.571023	-0.867010	-1.356906	-1.217643	-1.070126	-1.742627	2.500082	-1.503665	
00013097	-1.181054	-1.031267	-3.295964	1.661372	-1.837603	-1.414388	-1.584033	-0.393382	-2.029525	-2.297434	
00013098	-1.365748	-1.955301	-0.599100	-1.192440	-0.647048	-0.919861	-0.888992	3.818065	-1.337850	-0.282626	
00013099	-2.142259	0.192145	-0.983921	-2.380589	-3.734605	-1.992683	-1.258352	-0.585962	-0.938551	-0.943248	
00013100	-0.861556	-1.198663	-1.251462	-0.522809	-0.859860	-1.200896	-0.732157	0.343707	-1.180209	-0.975917	
00013101	-1.602001	-1.173563	-0.400386	-1.224231	0.803538	0.774406	-1.371772	-0.396509	-0.269381	-0.593229	
00013102	-2.108095	-2.959486	-1.998021	-1.173743	-1.960664	-1.407713	-0.785126	0.774970	-1.119234	-2.292398	
00013103	-1.822543	-1.311465	-0.440409	-0.808118	-0.393579	-0.456346	-1.017618	2.385848	-1.030438	-0.587817	
00013104	-1.629173	-1.193869	-0.453810	-1.204072	0.317495	1.529628	-1.056611	0.565094	-0.499982	-0.473390	
00013105	-1.893186	-0.936689	-3.260820	2.443657	-2.241923	-0.822851	-2.578422	-0.302017	-2.816042	-4.620159	
00013106	-1.262727	3.354882	-3.144945	-1.539434	-2.153490	-2.306339	-1.089731	-1.970797	-0.565559	-2.999685	
00013107	-0.089242	-1.493830	-0.877461	-2.080224	-0.583190	-1.217950	-0.116556	0.986567	-0.866593	-0.547507	
00013108	-0.808166	-2.577674	-1.475044	-0.789230	-1.170440	-1.317349	-1.180170	0.592788	-0.229370	-0.512286	
00013109	-1.019691	-2.100737	-1.515965	0.965079	-1.514608	-1.525751	-1.235568	-0.195741	-1.803520	-1.412775	
00013110	-1.229118	-1.958618	-1.314506	-1.597673	-1.668657	-0.991719	2.054684	-0.509082	-1.213406	-1.411240	
00013111	-1.217074	-1.206182	-2.087082	0.204594	-0.827915	-1.157638	-1.627172	-0.309195	-0.779372	-1.379095	
00013112	-1.487242	-2.636928	-0.802519	-1.022552	-0.895893	-1.089797	-0.752810	3.573395	-1.386730	-0.512096	
00013113	-1.394306	-0.963049	-0.325990	-1.825718	-2.056223	-0.936311	-0.176249	-0.174014	-0.705270	-0.287923	
00013114	-1.452613	-1.275891	-1.266818	-1.564063	-1.489405	-1.618131	-0.432103	1.363858	-1.450506	-0.992571	
00013115	-1.581853	3.113149	-1.360876	-1.722027	-1.477310	-0.934363	-1.431548	-2.526161	-1.576641	-1.587553	
00013116	-1.568382	2.582638	-2.381642	-1.003502	-3.930304	-1.067844	-0.922367	-0.769478	-1.668320	-3.373061	
00013117	-0.583241	-2.136685	0.473446	-1.464098	-0.713059	-1.002879	-2.533246	-0.151124	1.159726	-2.020593	
00013118	-1.168390	-1.263411	-0.771581	-0.926351	-1.133613	-1.240067	-1.041547	1.827683	-1.357400	-1.010895	
00013119	1.416388	-2.623642	-1.083066	-0.730441	-0.977204	-1.499840	-1.465643	-0.626815	-1.135429	-2.776097	
00013120	-0.790593	-1.858097	-1.424892	0.380443	-1.815071	-1.661350	-1.257742	0.564670	-1.414846	-1.949542	
00013121	-1.077095	-1.433968	-0.623423	-1.141433	-0.533006	-0.716462	-0.672375	3.495273	-0.745480	-0.586348	
00013122	-0.650239	-0.950191	-1.242462	-1.250302	-1.112755	-1.207671	-1.302415	-0.119485	-1.022919	-1.658711	
00013123	-2.947582	-1.617165	1.030291	-0.824131	-1.124037	-0.962278	-1.914486	-1.737470	-0.541135	-1.962449	
00013124	-0.678779	-0.941815	-1.606036	0.314672	-1.664469	-1.144984	-2.101773	0.496052	-2.065878	-1.643821	
00013125	-1.207390	-1.210138	-1.382974	-1.250512	-0.090551	-0.412975	-0.878853	-0.522393	-0.707105	-0.516284	
00013126	-0.787168	-1.383217	-1.219424	-0.757735	-1.038599	-1.255003	-1.093300	0.530079	-1.233762	-1.408704	
00013127	-1.395127	-2.121510	-0.706951	-1.379004	-0.512640	-1.154185	-1.213679	-0.323749	-0.928810	0.731928	
00013128	-1.260823	-1.266257	-0.991435	-1.449386	-0.169441	-0.736964	-0.855450	-0.113850	-0.756105	-0.624268	
00013129	-1.223946	-1.026235	-1.259823	-1.769801	-0.700972	-1.340658	-0.782212	0.981329	-0.771968	-0.544223	
00013130	-0.978182	-0.859578	-1.754533	-1.510523	0.633910	-0.199977	-0.820649	-0.597937	-0.581883	0.904151	
00013131	-0.771232	-1.903959	-0.774795	-0.989374	-0.271709	-0.578063	-0.599243	3.197712	-0.589141	-0.718943	
00013132	-0.279893	-2.490872	-1.181374	0.508840	-1.698265	-0.992677	-2.041739	-0.847198	-1.680883	-1.462087	
00013133	-1.438537	-2.128505	-1.720967	-0.624169	-1.378010	-2.614776	-0.765745	0.435265	-1.048304	-1.127949	
00013134	-1.100509	-1.271331	-0.538324	-1.629107	0.248406	-0.687121	-2.197654	1.944065	-0.882343	-0.867436	
00013135	-1.184948	-1.607408	-1.168053	-1.470745	-1.854811	-1.414968	1.643206	-0.757656	-1.081004	-1.746322	
00013136	-1.105658	-1.312460	-0.864692	-1.053785	-0.800667	-0.916441	-1.815063	2.165135	-1.044462	-0.478958	
00013137	-0.470361	-1.167341	-4.445518	-1.014992	-0.673008	-0.726137	-0.668162	0.781579	-0.360567	-0.909032	
00013138	-1.208334	-1.288167	-0.563912	-1.137708	-0.827201	-1.024775	-1.304915	1.521234	-0.916396	-0.995740	
00013139	-1.826868	-1.579633	-0.861781	-1.587499	0.586470	-0.447308	-1.327527	-0.954733	-0.754793	0.009611	
00013140	-1.452528	-0.929091	-1.807941	0.264598	-1.362546	-1.336032	-2.385074	-0.197960	-1.003406	-1.495922	
00013141	-1.427003	-1.489612	-0.666294	-1.442570	-0.939893	-1.171035	-0.887894	1.812655	-0.842562	-0.511462	
00013142	-0.627133	-1.263916	-1.441051	0.292125	-1.898809	-1.012367	-2.638534	0.572895	-1.748907	-1.921070	
00013143	-1.557129	-1.498294	-0.973829	-1.265502	-0.694924	-0.965078	0.281989	-0.608640	-1.115081	-0.766001	
00013144	-1.029680	-1.774162	-0.700355	-1.693417	0.078125	-0.773519	-1.414128	1.182672	-0.346752	0.005973	
00013145	-1.793524	-1.652945	-1.263084	1.840576	-2.435044	-2.337774	-1.464115	-0.532553	-1.869007	-2.426318	
00013146	-0.593688	-2.079332	-0.818576	-1.066179	-1.009457	-1.417681	-1.315687	3.007849	-1.360511	-1.639640	
00013147	-1.082691	-1.498585	-0.556476	-1.448006	1.262581	0.591036	-1.950260	-1.550267	-1.170151	-1.192764	
00013148	-0.783154	-1.486015	-2.049103	0.035557	-1.361147	-1.932285	-1.806390	0.529775	-0.808961	-2.823780	
00013149	-1.044527	-2.501787	-1.240593	-1.555920	-1.250398	-1.095858	4.730083	-3.685921	-2.961850	-0.967000	
00013150	-1.168207	-0.760069	-1.554934	0.296292	-1.658943	-1.950598	-1.725483	-0.504917	-1.176186	-1.790822	
00013151	-0.810220	-0.887674	-0.905127	-0.847585	-1.261548	-1.616030	-1.378118	0.677988	-1.272431	-0.692306	
00013152	-1.405789	-1.718377	-1.854863	-0.982092	-0.919435	-2.052060	-1.964171	-0.274520	1.839294	-1.758631	
00013153	-1.026227	-2.693786	-0.862944	-0.183731	-1.884004	-1.323079	-0.943651	1.156912	-1.758349	-2.037715	
00013154	-1.576583	-1.650366	-1.069457	-1.423267	-1.031359	-0.876013	0.049486	0.903930	-1.157589	-0.756139	
00013155	-0.939805	-1.419921	-1.647026	1.201848	-1.845198	-1.985925	-1.239573	-0.671974	-1.308787	-0.932484	
00013156	-0.768663	-0.988753	-1.597197	-0.494873	-1.886979	-1.521987	-1.715200	-0.414532	-1.058263	-1.512443	
00013157	-0.998838	-1.831934	-1.224414	-0.175654	-1.762962	-1.381746	-1.674522	1.067510	-1.506522	-3.165946	
00013158	-1.999499	1.752886	-1.885589	-3.807278	-2.990813	-1.526643	-1.182386	-1.693244	-1.343791	-1.086516	
00013159	-3.374079	2.133832	-1.006496	-1.842688	-2.923859	-2.574735	-1.700611	-1.811845	-1.330664	-3.187132	
00013160	-1.435597	-2.155567	-1.829157	-1.561310	-0.843242	-1.744147	0.975628	-0.541476	-1.915302	-0.555937	
00013161	-1.041389	-1.194286	-0.537251	-0.940312	-0.662164	-0.824373	-0.972711	2.210155	-0.575228	-0.916163	
00013162	-1.313511	-1.209854	-0.746476	-1.469642	-1.128503	-0.720755	0.133889	-0.208750	-1.240061	-0.322697	
00013163	-1.260351	-2.498039	-0.656887	-1.156803	-0.603563	-0.852134	-0.984295	3.384928	-1.285801	-0.339328	
00013164	-1.437632	-1.042912	-0.622777	-1.150608	0.832655	0.504229	-0.982671	-0.357574	-1.036159	-0.926802	
00013165	-1.763232	-1.902095	-2.687313	3.177010	-2.480672	-2.371757	-2.325301	-0.809093	-2.015445	-3.081093	
00013166	-0.897075	-1.430485	-1.376704	1.086227	-1.394709	-2.389764	-1.844354	-0.470307	-1.133801	-1.757242	
00013167	-1.169822	-1.445908	-0.890458	-1.592301	-0.286271	-1.288525	-1.079872	-0.808164	-1.011513	-0.269693	
00013168	-1.174542	-1.860893	-0.341472	-0.969954	-1.061962	-1.724117	-0.187533	-0.348229	-1.426246	0.648562	
00013169	-1.595024	2.641936	-1.855377	-1.693059	-3.257059	-1.296359	-1.647679	-1.741721	-2.288520	-1.511083	
00013170	-1.651691	-1.657022	-1.302834	-1.033754	0.720429	-0.662880	-0.804540	-0.857352	-0.377909	-0.001502	
00013171	-1.497703	-1.342244	-0.452077	-1.426307	0.100283	0.799577	-1.034360	1.222772	-0.775911	-0.687637	
00013172	-1.211011	1.785131	-1.300220	-1.038751	-1.304029	-1.310522	-1.171817	-2.281650	0.042111	-1.121058	
00013173	-1.628150	1.932958	-1.968286	-3.274070	-2.951079	-1.519754	-0.713328	-2.448353	-1.128149	-1.668060	
00013174	-1.329880	-1.334954	-0.674810	-0.732700	-0.842854	-1.498008	-1.481412	2.914783	-1.028768	-1.062751	
00013175	-1.117037	-1.301428	-0.645739	-1.040225	-0.806129	-0.873711	-1.052138	1.369585	-0.888823	-0.947790	
00013176	-0.873142	-0.856057	-1.285891	-0.506042	-1.392252	-1.647507	-1.965059	-0.211559	-0.816014	-2.372819	
00013177	-1.527905	-1.462769	-0.763718	-1.096023	-1.601034	-1.644095	-1.003833	2.235273	-1.166742	-1.047776	
00013178	-0.783420	-1.555474	-1.399823	-0.463730	-0.770340	-1.380595	-1.476205	1.813962	-1.433334	-1.125500	
00013179	-0.114531	-1.730488	0.699515	-2.712431	2.250895	-0.544653	0.652680	2.331609	0.353522	-1.085175	
00013180	-1.978058	-2.209628	-1.017519	-1.550323	-0.829658	-0.664351	0.287054	0.672521	-1.228753	-0.686569	
00013181	-1.364160	-0.969195	-0.632588	-0.970597	-1.318274	-1.444680	-0.518776	0.606986	-1.302289	-0.742812	
00013182	-3.166656	-1.682605	-2.713449	-2.648989	0.539729	-0.984741	1.189142	-4.225316	-2.806230	-1.365478	
00013183	-1.369693	-1.553497	0.075954	-0.591547	-0.092892	-0.114614	-1.367118	-0.231566	-0.864223	-0.588005	
00013184	-2.155530	-1.426641	-0.708215	-1.744229	0.210876	-1.510451	-0.155073	-1.896193	-0.431385	-0.525763	
00013185	-1.345693	-1.183800	-0.957332	-0.675454	-1.033515	-0.833453	-0.793580	1.516675	-1.277274	-1.949528	
00013186	-1.401376	-1.928487	-0.572340	-1.575190	-1.023785	-1.213102	-1.851731	1.424041	-1.166922	-0.668843	
00013187	-1.065411	-1.241478	-0.788675	-1.025006	-0.817707	-1.401544	-1.034849	2.161407	-0.956391	-0.761652	
00013188	-1.498060	-2.419640	-3.576531	-0.972313	-2.233314	-1.287328	-0.124902	0.269849	-2.002180	-2.106458	
00013189	-1.392212	-2.028201	0.461620	-1.301798	-1.458621	-1.123866	-1.243170	-1.498468	0.539890	-1.548977	
00013190	-2.046643	-1.557169	-0.815003	-1.441362	-1.600916	-1.331529	-2.671203	2.936496	-1.427570	-0.901038	
00013191	-1.192093	-1.276614	-1.815301	-1.228377	-0.249868	-1.787881	2.857691	-0.970515	-1.721840	-0.863169	
00013192	-1.462657	-1.009859	-0.919890	-1.083195	-0.083503	-0.956729	-0.789822	-0.448519	-1.183658	-0.641982	
00013193	-0.698925	1.294524	-0.866875	-2.150892	-1.610767	-1.123398	-0.944200	-1.521387	-2.275145	-1.242485	
00013194	-1.367340	-1.854503	-1.159014	-1.085836	0.311714	-0.555771	-1.082269	-0.199507	-1.132403	-0.753744	
00013195	-5.445529	0.659767	-1.400558	-1.620844	-1.892164	-1.009528	-1.005818	-1.110047	-0.983923	-1.619217	
00013196	-1.129824	-1.159133	-1.448259	-0.975530	-0.505152	-0.393011	-0.809562	-0.750856	-0.177936	0.215188	
00013197	-1.479316	-1.777899	-1.708398	-1.108506	-1.297375	-1.578323	1.733040	-0.821870	-1.675070	-0.561730	
00013198	-2.099058	-1.381294	-1.637643	-1.105426	-0.530201	-1.111977	-2.323189	2.740598	-1.355258	-1.458852	
00013199	-1.478125	-1.567069	-0.441396	-1.706800	-0.807096	1.429222	-1.393227	-0.550524	-0.873401	-1.431455	
00013200	-1.196898	-1.375152	-0.432037	-1.105917	-0.543960	-0.468145	-1.233852	2.266368	-1.040608	-0.694878	
00013201	-2.557151	-2.477590	-1.664653	-1.311330	-0.971320	-1.484626	1.192547	0.193921	-1.132636	-1.257830	
00013202	-1.836327	-2.062740	-1.352027	-0.960691	-1.512734	-1.222629	0.734078	-0.371394	-1.115401	-0.705219	
00013203	-1.471575	-0.969121	-0.855915	-0.944038	-0.959458	-1.077585	-1.164528	1.669085	-1.474079	-1.030091	
00013204	-1.681275	-0.714885	-1.118270	-0.823628	-1.796105	-1.761650	-0.657991	1.068709	-1.965802	-1.502740	
00013205	-1.677518	-1.606958	-1.374718	-1.642889	-0.081315	-0.666604	-0.889059	-0.252849	-0.471787	-0.089013	
00013206	-1.313401	-1.325467	-0.766514	-1.125981	-1.018931	-1.646852	-0.840150	1.255022	-0.915151	-1.378671	
00013207	-0.646646	-2.679268	-0.857143	-0.688660	-0.499087	-1.423393	-1.475093	-0.060492	-1.461241	-2.167673	
00013208	0.200693	-3.148104	-2.368717	-0.250985	-1.837093	-2.682097	2.977029	-2.591830	-1.874078	0.393915	
00013209	-0.935366	-1.368822	-0.839614	-0.791170	-0.833886	-1.036403	-1.034565	1.290442	-0.882026	-0.827857	
00013210	-2.229673	-2.678671	-2.111068	2.017846	-2.412334	-3.366029	-2.237054	-0.009283	-1.465051	-2.115566	
00013211	-0.706707	0.347579	-1.163142	-1.013650	-0.880085	-0.985421	-1.489684	-1.721973	-1.461809	-1.408416	
